gene_id,MC10-IP,MC10-Input,MC21-IP,MC21-Input,MC22-IP,MC22-Input,MC9-IP,MC9-Input,Petro11-IP,Petro11-Input,Petro12-IP,Petro12-Input,Petro23-IP,Petro23-Input,Petro24-IP,Petro24-Input
gene2512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.42244,1,1,1,17,1,14,1,21,1,1,1,1,1,1,1,1
MSTRG.1420,1,1,1,11,1,1,1,1,1,1,1,1,1,3,1,5
MSTRG.34275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.1421,1,4,2,1,1,2,1,16,1,6,1,7,1,6,1,8
MSTRG.28790,1,20,709,149,1,14,1,193,292,28,1,132,1,236,1,45
gene26967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34277,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2
gene11547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45932,1,15,1,1,1,1,1,66,1,7,1,82,1,19,1,6
gene623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene2519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene25786,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,1
MSTRG.47199,1,1,1,13,1,1,1,77,3,1,1,5,14,3,1,3
MSTRG.22410,1,1,1,36,1,1,1,1,1,1,1,1,1,1,1,1
gene25787,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47193,1,1,1,16,1,7,1,1,1,1,1,1,1,1,1,1
MSTRG.47192,1,8,2,1,1,55,1,1,139,143,108,769,496,438,176,275
MSTRG.47191,1,1,1,1,39,7,1,1,59,19,28,84,39,45,32,27
MSTRG.47190,1,1,1,22,289,16,1,5,1,4,1,18,1,16,1,4
MSTRG.47197,1,75,1,1,1,1,1,1,1,23,1,1,1,7,1,8
MSTRG.47196,1,1,1,1,17,1,1,4,1,1,1,1,1,1,1,1
MSTRG.47195,1,1,1,1,1,4,1,1,1,1,1,1,560,1,1,1
MSTRG.47194,1,28,1,1,1,69,1,1,1,65,1,179,1,173,60,130
gene31333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.10649,1,3,1,1,1,2,1,1,1,1,1,3,1,1,1,1
MSTRG.10648,1003,48,1,32,1,37,1,127,78,64,1,93,1,143,1,19
gene29575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.10646,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,2
MSTRG.10645,1,1,1,1,1,20,1,12,1,1,1,1,1,8,1,3
gene29576,1,1,1,1,1,1,1,1,1,4,1,1,1,21,1,1
MSTRG.10643,1,10,1,3,1,27,1,32,1,9,1,1,1,1,1,1
MSTRG.10642,1,32,1,17,1,1,1,18,1,1,1,1,1,9,1,1
gene29573,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
gene29572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.16574,971,1112,1282,914,1201,754,253,1257,231,522,300,1497,250,669,208,745
gene30605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.22531,1,3,1,6,1,1,1,15,1,4,1,1,1,1,1,4
MSTRG.12186,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.12641,13,481,390,254,3,277,12,412,1,410,1,1322,5,780,5,494
MSTRG.12640,1,208,82,195,1,127,1,54,42,81,1,188,1,432,1,197
MSTRG.12643,1,17,1,1,1,1,1,1,1,1,1,2,1,1,1,1
MSTRG.12642,1,1,1,1,1,1,1,1,1,2,1,14,2,1,1,1
MSTRG.12645,1,24,1,1,1,2,1,1,1,1,1,22,1,1,1,1
MSTRG.12644,1,7,1,23,1,7,44,58,1,30,1,21,1,20,1,1
MSTRG.12647,1,1,1,2,1,1,1,1,1,1,1,36,1,18,1,6
MSTRG.12646,1,15,187,2,7,2,2,6,1,10,66,13,94,5,68,1
MSTRG.12649,1,22,1,1,1,5,1,27,1,1,175,7,1,1,1,6
MSTRG.47224,1,1,1,39,1,1,1,2,1,1,2,2,1,1,1,3
MSTRG.47227,165,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47226,13,27,30,66,10,40,11,53,8,18,10,116,11,70,6,36
MSTRG.47221,1,4,1,9,1,62,1,6,1,11,1,1,1,21,1,10
MSTRG.47220,1,6,1,1,1,36,1,6,1,1,1,5,1,8,1,6
MSTRG.47223,1,1,1,60,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.47222,1,1,1,1,1,1,1,1,1,2,1,11,1,11,1,1
MSTRG.38021,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.38020,496,4,1,1,1,3,1,4,1,1,1,2,1,1,1,7
MSTRG.38023,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1
MSTRG.38022,1,1,1,1,1,19,1,5,1,9,1,26,1,20,28,6
MSTRG.38025,1152,979,35,690,267,581,1,1016,3,464,603,1391,437,736,165,421
MSTRG.38024,1,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1
MSTRG.38027,1,24,1,1,1,8,1,7,1,6,1,1,1,1,1,1
gene20117,1,24,1,1,1,1,1,1,1,1,1,1,1,46,1,1
MSTRG.38029,1,2,1,4,1,1,1,3,1,1,1,2,1,3,1,1
gene20119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene29208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.33671,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1
MSTRG.33670,1,10,1,4,1,4,1,8,1,1,1,4,1,2,1,4
MSTRG.44558,1,28,1,1,1,10,1,1,1,6,1,29,1,6,1,1
MSTRG.17164,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1
MSTRG.33675,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.33674,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
MSTRG.17161,1,3,1,21,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.33676,191,218,1,198,1,142,1,200,153,77,1,186,1,113,1,80
MSTRG.33679,1,10,2,70,42,45,1,55,39,98,31,103,449,180,286,142
MSTRG.44553,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1
MSTRG.44550,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1
MSTRG.44551,1,19,15,2,37,1,1,9,7,3,1,5,3,6,5,3
MSTRG.44556,1,23,1,1,1,1,1,1,1,18,1,1,1,4,1,5
MSTRG.44557,1,1,1,21,1,31,1,27,142,8,1,31,1,42,1,47
MSTRG.17169,1,122,2,28,1,54,1,14,1,27,1,77,1,133,1,46
MSTRG.44555,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1
MSTRG.12184,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,9
MSTRG.40648,1,1,1,1,1,1,1,1,1,6,1,27,1,1,1,1
MSTRG.40649,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1
MSTRG.40642,1,3,1,60,1,2,1,10,1,2,1,1,1,1,1,1
MSTRG.40643,1,14,1,11,1,20,1,24,1,5,1,2,1,8,1,3
MSTRG.40640,1,11,1,1,1,2,1,8,1,1,1,1,1,4,1,1
MSTRG.40641,1,7,1,23,1,4,1,3,1,6,1,1,1,4,6,5
MSTRG.40646,1,10,1,5,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40647,1,376,773,188,292,293,1,351,365,178,22,578,1,361,21,201
MSTRG.40644,1,20,1,20,1,17,1,21,1,11,1,4,1,9,1,5
MSTRG.40645,1,1,1,1,1,13,1,2,1,2,1,1,1,1,1,1
MSTRG.48419,1,1,1,1,1,1,1,11,1,1,1,91,1,1,1,1
MSTRG.48418,1,1,1,1,1,2,1,2,2,76,1,3,1,53,1,1
MSTRG.48417,1,1,1,1,1,1,1,1,1,10,1,4,1,1,1,1
MSTRG.48416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.48415,1,1,1,1,1,36,1,15,1,1,1,1,1,1,1,1
MSTRG.48414,582,767,167,828,1,802,1,723,1,767,284,1469,1,1726,1,985
MSTRG.48413,39,37,197,68,1,32,1,26,1,174,1,568,2039,744,1,387
MSTRG.48412,1,1,1,1,1,1,1,1,1,28,1,26,1,108,1,46
MSTRG.48411,1,497,6,451,1431,539,1,443,493,722,202,2271,3148,2373,671,1371
MSTRG.48410,1,4,1,1,1,1,1,37,1,1,1,1,212,11,1,12
MSTRG.21456,1,22,1953,197,4,63,1,101,1,43,1,66,1,174,1,78
gene11898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.21457,1,1,1,1,1,1,1,44,1,1,1,1,1,1,1,1
gene11894,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1
gene11897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene11890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.26487,1,14,1,47,1,17,1,48,1,44,1,18,1,7,13,12
MSTRG.44888,1,1,2,4,1,8,2,28,146,6,68,12,1,17,15,4
MSTRG.44889,2,878,517,678,721,397,23,388,62,281,342,709,1,735,20,481
MSTRG.44884,1,5,1,24,1,39,1,13,1,31,1,67,1,158,1,70
MSTRG.44885,1,36,1,20,1,8,1,39,1,11,1,29,1,15,1,12
MSTRG.44886,1,26,1,49,1,8,1,7,2,20,1,116,1,48,1,57
MSTRG.43918,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1
MSTRG.44880,2,80,330,69,1,59,1,88,1,108,2,194,1,150,101,226
MSTRG.44881,14,511,334,460,57,487,15,395,245,522,14,912,66,765,196,614
MSTRG.44882,1,4,1,40,2,5,1,39,2,1,1,3,1,1,1,3
MSTRG.26481,1,1,1,1,1,12,1,1,1,4,100,1,1,12,1,1
MSTRG.19033,1,111,1,36,2,39,1,63,22,30,1,79,1,78,1,73
MSTRG.19032,1,7,1,1,1,1,1,28,1,1,1,1,1,1,1,1
MSTRG.19031,1,6,256,1,1,1,1,4,1,1,1,1,1,1,1,1
MSTRG.19030,1,554,1,495,297,505,1,608,46,348,77,594,1,403,1,256
MSTRG.19037,1,4,1,1,1,2,1,1,72,2,1,1,1,1,1,1
MSTRG.26482,1,5467,1312,4772,4355,5641,1,4296,4949,6381,3666,14555,12291,10392,2738,6433
MSTRG.19035,1,53,1,187,1,97,1,44,1,52,333,107,1,109,1,22
MSTRG.19034,1,17,1,1,1,10,1,1,1,8,1,28,1,1,1,7
MSTRG.19039,1,1,1,1,3,1,1,1,1,1,1,3,1,1,32,2
MSTRG.19038,1,1,1,1,1,1,1,33,1,1,1,14,1,1,1,1
MSTRG.3488,1,3,1,8,1,23,1,5,129,32,61,82,1,82,107,51
gene17493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.30137,1,1,1,1,1,1,1,1,110,1,1,1,1,1,1,1
gene17491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.43914,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1
gene17497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene17496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene17495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.40548,1,1,1,1,1,44,1,32,1,18,1,127,1,1,1,22
gene17499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene17498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene29621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18926,1,177,1,47,1,100,1,121,1,26,1,63,1,45,1,21
MSTRG.18927,1,31,1,31,1,21,1,19,1,5,1,9,1,1,1,8
MSTRG.18924,1,1,1,1,1,1,1,1,1,1,1,23,1,1,1,6
MSTRG.18925,1,2,1,17,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18922,1,5,1,1,1,27,1,18,1,2,1,1,1,25,1,8
MSTRG.18923,1,1,323,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.18920,1,1,1,1,1,1,59,1,1,1,1,7,1,1,1,1
MSTRG.18921,1,1,1,50,1,1,1,1,1,1,1,22,1,1,1,1
MSTRG.18928,1,21,1,13,1,1,1,1,1,1,1,6,1,10,1,1
MSTRG.18929,1,60,1,1,65,27,1,35,1,18,77,28,1,8,1,27
MSTRG.8072,3146,9290,4212,7179,3278,7144,985,51,46,5507,810,12272,6,8767,658,5923
MSTRG.8073,1,1,1,2,17,1,1,1,1,2,1,17,284,1,1,2
MSTRG.8070,1,1,1,64,1,1,1,10,1,26,1,65,1,38,1,20
MSTRG.8071,1,462,819,517,331,553,1,202,59,493,364,1446,707,1969,267,901
MSTRG.8076,1,1,1,13,1,1,1,32,67,6,1,1,1,1,1,1
MSTRG.8077,1,1,1,1,1,7,1,4,1,4,1,30,1,1,1,1
MSTRG.8074,1,1,1,1,1,10,1,1,1,11,1,39,1,108,1,71
MSTRG.8075,1,253,1,151,9,175,5,219,1,120,1,401,1,249,1,128
MSTRG.8078,1,31,1,18,1,48,673,19,1,30,1,174,1,174,1,81
MSTRG.8079,1,452,118,419,1,472,1,471,101,409,1,1014,1655,600,101,585
MSTRG.32100,1,97,1,42,1,162,1,13,1,156,1,363,527,175,66,139
MSTRG.32101,1,26,1,3,1,72,1,33,1,48,1,107,1,39,1,50
MSTRG.32102,1,40,1,33,1,47,1,8,1,35,1,167,1,145,1,76
MSTRG.32103,1,1,1,21,1,28,1,25,1,26,39,96,1,108,1,79
MSTRG.32104,1,230,1,137,1,125,1,322,1,107,1,346,1,79,49,133
MSTRG.32105,1,9,1,22,1,1,1,12,1,3,1,1,1,4,1,1
MSTRG.32106,1,11,1,1,1,7,1,2,1,2,1,52,1,19,1,8
gene24677,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4
MSTRG.45681,1,22,1,1,817,46,1,6,1,41,93,39,1,19,1,76
MSTRG.45680,1,559,2311,418,1450,252,150,564,86,214,923,348,2364,267,490,208
MSTRG.45683,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1
MSTRG.45682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.45685,1,1,1,1,1,3,1,1,1,7,1,49,1,88,209,66
MSTRG.45684,1,1,1,1,208,1,1,1,1,1,1,1,1,1,1,3
MSTRG.45687,1529,1632,4409,431,5276,1472,924,1992,768,827,833,1150,1335,1308,510,800
MSTRG.45686,1,108,1,21,2,56,1,9,1,59,1,86,1,58,16,54
MSTRG.41599,1,233,414,137,1640,170,1,212,1,187,1,504,1,196,55,121
gene18171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene1064,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1
MSTRG.40542,1,31,1,16,1,16,1,63,1,5,1,13,1,11,1,7
gene8987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.41591,1,9,1,11,1,5,1,25,1,12,1,13,1,21,1,1
MSTRG.41590,1,21,1,39,1,14,1,15,1,12,1,18,1,14,1,4
MSTRG.41593,1,59,1,1,1,24,1,76,1,57,1,63,1,129,1,52
MSTRG.41592,1,529,1,651,1,304,1,748,1,362,3,812,1,456,177,400
MSTRG.41595,1,28,1,115,1,25,1,8,1,15,115,49,1,14,31,28
MSTRG.41594,1,38,1,1,1,1,1,23,1,5,1,89,1,13,1,30
MSTRG.41597,1,7,1,1,1,1,1,2,1,1,1,20,1,12,1,5
MSTRG.41596,1,11,1,5,1,1,1,1,1,2,1,31,1,8,1,11
gene18172,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1
MSTRG.30139,1,1,1,1,1,15,1,10,1,1,1,1,1,1,1,1
gene14626,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1
MSTRG.3576,1,1,1,1,1,4,1,1,79,1,1,1,1,1,1,1
MSTRG.3577,1,153,1,126,1,75,1,106,1,84,1,268,1,238,1,53
MSTRG.3574,1,50,1,29,1,33,1,1,1,52,1,87,1,100,1,49
MSTRG.3575,1,68,1,53,1,54,1,100,1,22,1,64,2,50,1,15
MSTRG.3572,1,118,1,173,1,139,1,181,1,83,1,137,236,88,7,115
MSTRG.3573,1,4,1,22,1,1,1,22,1,21,1,28,1,38,1,12
MSTRG.3570,1,17,1,1,1,1,1,1,1,1,1,1,1,28,1,19
MSTRG.3571,1,52,1,26,1,15,1,13,1,14,1,94,1,107,1,17
MSTRG.45877,3,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1
MSTRG.47610,1,1,1,15,1,2,1,8,1,1,1,3,1,1,1,4
MSTRG.3578,1,23,1,58,1,3,1,12,1,5,1,1,1,1,1,7
MSTRG.3579,1,9,1,29,1,1,1,1,1,8,1,1,123,1,1,1
gene25224,1,1,1,1,1,9,1,1,1,1,1,2,1,1,1,1
MSTRG.1310,1,1,1,29,1,1,1,1,1,1,1,1,1,1,1,1
gene15734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.14168,1,1,1,1,1,19,1,74,2,5,1,1,1,16,1,1
MSTRG.32891,1,4,1,1,1,1,1,24,1,2,1,1,1,1,1,1
MSTRG.14169,1,25,1,1,1,1,1,1,1,3,1,4,1,1,1,1
MSTRG.42486,1,1,1,31,1,7,1,17,1,6,1,3,1,1,1,5
MSTRG.42487,1,18,1,1,1,19,1,4,1,16,1,15,1,1,1,7
MSTRG.42484,1,5,1,1,1,1,1,11,1,1,1,1,1,1,34,1
MSTRG.42485,1,5,1,20,1,5,1,13,1,1,1,1,1,1,1,1
MSTRG.42482,1,2,1,1,1,14,1,2,1,1,1,5,1,1,1,1
MSTRG.42483,1,16,1,1,1,1,1,5,1,6,1,1,1,1,1,5
MSTRG.42480,1,2,1,1,1,1,1,1,1,8,1,18,1,1,1,1
MSTRG.42481,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1
gene15735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.42488,2,4,1,83,1,34,1,61,1,10,1,1,1,1,1,8
MSTRG.42489,1,7,1,2,1,8,1,8,1,4,1,8,1,1,1,2
MSTRG.46907,1,8,1,20,1,1,1,5,1,1,1,1,1,1,1,1
MSTRG.46906,1,1,1,42,1,1,1,4,1,1,1,1,1,1,1,1
MSTRG.46905,1,1,1,1,1,1,1,1,51,3,1,1,1,1,1,1
MSTRG.46904,1,1016,652,973,1183,1806,78,729,2019,2543,844,5465,4732,8486,805,4411
MSTRG.46903,1,1,1,1,1,1,1,1,1,12,1,25,1,43,47,32
MSTRG.46902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.46901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.46900,1,80,105,45,1,18,1,44,1,82,1,98,1,371,1,67
MSTRG.14162,1,1,1,1,1,1,1,18,1,1,1,1,1,7,1,1
MSTRG.42651,50,325,1110,387,64,227,3,516,3,141,5,238,1,197,17,92
MSTRG.46909,1,1,1,1,1,1,1,3,1,1,1,1,1,19,1,1
MSTRG.46908,1,19,1,3,1,1,1,1,1,1,1,1,54,1,1,2
MSTRG.42650,1,540,972,357,1670,296,1,299,313,384,30,931,1,699,197,407
MSTRG.21717,1,10,2,95,1,7,1,34,2,12,1,19,1,11,1,1
MSTRG.7990,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
gene15736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene25433,1,15,1,1,1,1,1,1,1,7,1,8,1,14,1,5
MSTRG.49688,1,1,1,26,1,1,1,1,1,2,1,1,1,1,1,8
MSTRG.1596,248,130,472,135,1512,264,178,213,729,282,237,637,2293,545,292,315
MSTRG.1597,1,23,600,1,1,5,1,8,1,32,1,76,1,56,22,24
MSTRG.18076,1,15,1,1,1,25,1,139,1,32,23,86,1,20,1,6
MSTRG.1595,1,225,1,168,1,268,1,129,1,277,298,756,1,790,1,333
MSTRG.1592,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,1
MSTRG.1593,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1
MSTRG.1590,1,312,268,383,309,344,1,271,423,238,103,609,843,356,228,206
MSTRG.1591,1,18,1,1,1,10,1,1,1,1,1,1,1,1,1,16
MSTRG.37875,1,3,1,1,1,5,1,9,1,3,1,10,1,18,1,4
gene12972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene12971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.42654,1,86,1,35,1,48,1,63,1,83,1,235,1,195,1,142
MSTRG.18078,1,125,1,13,1,133,1,115,1,36,1,173,1,106,1,113
MSTRG.18079,1,20,1,38,1,44,1,39,1,9,1,3,1,15,1,21
MSTRG.1598,1,210,1,148,5,142,1,219,1,135,55,232,1,215,1,62
MSTRG.1599,102,2008,5482,2659,1009,2077,1,2684,210,1159,1230,2948,37,1611,1,1321
gene6597,1,8,1,1,1,7,1,1,1,1,1,16,1,5,1,1
MSTRG.26799,1,1,1,1,1,1,1,1,1,10,1,13,1,10,1,16
gene3519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene6591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene15737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.49687,1,1,1,10,1,3,1,6,1,2,1,1,1,1,1,1
MSTRG.50724,1,14,1,12,1,12,1,40,1,3,1,3,1,16,1,6
MSTRG.50725,1,1,1,10,1,4,1,1,1,4,1,4,1,1,1,5
MSTRG.50726,1,1,1,1,1,1,1,3,1,2,1,1,2,3,1,1
MSTRG.50727,1,13,1,23,1,1,1,16,1,1,1,6,1,1,1,1
MSTRG.50720,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1
MSTRG.50721,1,6,1,27,1,1,1,8,1,1,1,1,1,1,1,1
MSTRG.50722,1,1,1,2,4,2,2,1,1,1,1,2,1,1,1,1
MSTRG.50723,1,40,221,101,3,47,1,61,1,31,1,83,1,179,1,68
MSTRG.49681,1,37,1,64,1,46,1,24,1,41,1,104,1,117,6,79
MSTRG.50728,1,5,1,21,1,2,1,1,1,1,1,1,1,1,1,1
MSTRG.50729,1,1,1,1,1,1,1,1,1,1,1,108,1,112,1,1
MSTRG.49680,1,5,1,12,136,8,1,3,1,1,1,1,1,1,1,1
MSTRG.9035,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.9034,1,9,1,10,1,10,1,57,1,28,1,84,250,136,1,20
MSTRG.9037,1,54,1,23,1,18,267,4,1,39,1,35,1,187,1,27
MSTRG.9036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7
MSTRG.9031,1,31,1,68,1,54,1,84,1,20,1,39,1,144,1,32
MSTRG.49683,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1
MSTRG.9033,1,1,1,59,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.9032,1,6,1,1,1,1,1,1,1,19,1,70,1,23,1,14
MSTRG.1620,1,1,1,1,1,1,1,1,13,6,1,4,1,9,1,4
MSTRG.1621,1,6,1,11,1,1,1,25,1,10,1,1,1,1,1,1
MSTRG.1622,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1
MSTRG.1623,1,157,1,51,1,85,1,241,12,106,1,224,1,90,1,114
MSTRG.1624,1,1,1,1,1,1,1,1,1,1,1,35,1,1,1,3
MSTRG.1625,1,2,1,16,1,3,1,4,5,2,1,5,1,6,5,3
MSTRG.1626,1,505,526,304,1,391,1,447,1,241,76,662,1928,293,12,158
MSTRG.1627,332,422,1,615,1,703,1,392,263,375,135,1212,1,1518,1,771
gene6041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene6042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27331,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
gene27330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene22710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gene27338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.32547,1,1,2,44,1,1,1,1,1,1,53,1,1,1,1,1
MSTRG.26193,1,1,1,3,1,3,1,15,1,1,1,1,1,3,1,5
MSTRG.30616,1,12,1,1,1,2,1,3,1,1,1,1,1,2,1,1
MSTRG.30617,8,24,7,18,39,23,16,40,18,19,39,66,2,18,13,16
gene5587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.30615,1,3,1,37,1,9,1,11,1,7,1,1,1,6,1,8
MSTRG.30612,1,4,1,1,1,1,1,1,1,1,1,1,1,3,16,4
MSTRG.30613,1,46,1,10,1,22,1,36,216,55,1,71,1,111,1,26
MSTRG.30610,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.30611,1,17,1,110,1,8,1,33,1,13,1,43,1,95,1,27
MSTRG.30618,1,150,1,91,1010,127,1,182,1,55,1,145,1,48,1,38
MSTRG.30619,1,491,1,752,449,586,1,595,44,414,62,709,1,545,62,552
MSTRG.34506,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34507,1,4,1,29,1,3,1,5,1,13,19,106,1,88,1,21
MSTRG.34504,1,7,1,1,1,4,1,38,1,1,1,1,1,1,1,4
MSTRG.34505,1,7,1,24,1,27,1,1,1,1,1,1,1,18,1,1
MSTRG.34502,2,88,2,38,1,57,2,23,1,30,2,144,1,163,1,66
MSTRG.34503,1,1,509,35,1,13,1,12,3,14,1,15,1,34,42,20
MSTRG.34500,1,1,1,1,348,1,1,1,1,3,1,1,2,5,1,1
MSTRG.34501,199,1101,192,951,1,1662,1,933,856,1784,622,5069,2240,5068,836,3492
MSTRG.34508,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.34509,1,28,1,1,1,5,1,6,1,6,1,37,1,4,1,8
MSTRG.44046,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.39779,1,1,1,22,1,2,1,1,1,1,1,1,1,11,1,1
MSTRG.44048,1,7,1,6,16,1,1,1,1,10,1,1,1,9,1,7
MSTRG.3863,384,134,1,128,1,185,1,169,118,260,1,360,259,386,95,242
MSTRG.39777,1,229,1,84,1,95,1,55,580,106,1,254,1,394,1,233
MSTRG.19802,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.19803,1,1,1,43,1,1,1,1,1,1,1,1,1,1,1,1
MSTRG.19800,1,6,1,86,51,18,1,27,1,29,7,15,16,23,8,13
